ID;Company;Company Size;Location;Technology;Seniority;Salary Employment Min;Salary Employment Max;Salary B2B Min;Salary B2B Max
2553b0cb4d15aaf1c66927ec8c95d2a2;BCF Software Sp. z o.o.;-1;Warszawa;C#;senior;-1;-1;15000.0;22000.0
cb47a27431968be4525a3ce4356b4498;BCF Software Sp. z o.o.;-1;Wrocław;C#;senior;-1;-1;15000.0;22000.0
73a47a40b9b79347d431a70cff6b12e7;BCF Software Sp. z o.o.;-1;Poznań;C#;senior;-1;-1;15000.0;22000.0
068609d197b5138e73081632a2abbf41;Frends;-1;Remote;C#;senior;16000.0;19000.0;17000.0;20000.0
b85d60689e74e9ca5a34e8b7c203d3d5;Perfect Gym Solutions;-1;Warszawa;C#;mid;-1;-1;22000.0;27000.0
0d8006af02e4750ebaeac3896b74c46f;Margo;100.0;Warszawa;C#;mid;-1;-1;16000.0;24000.0
ff02589e434af3ef4133b02b6521f39d;appsgarden;-1;Remote;C#;mid;10000.0;20000.0;10000.0;20000.0
a403720292a88d99bc7ce925300fb2a5;KLDiscovery;1000.0;Remote;C#;mid;11000.0;16000.0;-1;-1
f6f962b6bfdf39b159a55ad67a579e6a;Sea;100.0;Remote;C#;senior;-1;-1;22000.0;27000.0
e411c397ab69afde21af484fc648e7b3;HR Bank / Headhunting Agency;1.0;Remote;C#;senior;-1;-1;23520.0;30240.0
55ddd88375fd9e0f21d7577e47343ed3;Shimi Sp. z o.o.;-1;Warszawa;C#;mid;-1;-1;25620.0;27720.0
c5463be65b176ebd3bc2949b56199e32;VisualSoft;-1;Remote;C#;mid;-1;-1;16000.0;22000.0
f7945aa61fb23a629bf7b3f25a49ab99;ER Group;-1;Remote;C#;senior;-1;-1;22000.0;25000.0
3a541f7a47a5f8d8aeb7d4f387ecf8ff;CoinAPI.io;-1;Remote;C#;mid;11500.0;23000.0;11500.0;23000.0
763ef1679dc439bc351d2c5a956f608b;Qodeca;-1;Remote;C#;senior;-1;-1;20000.0;24000.0
02c9496dfdd5d9276963b6754776a4ce;Coldrun;10.0;Remote;C#;senior;-1;-1;21000.0;26000.0
7bbe7b19c29a5ae420c8449022f27937;Insys Video Technologies;10.0;Remote;C#;junior;5600.0;9000.0;6700.0;10700.0
d9a152d3159f47eae3c6d64d795ef812;Aperia;-1;Remote;C#;senior;-1;-1;20170.0;29150.0
84895e238a054253776441832bd20040;Xopero Software;10.0;Remote;C#;mid;8500.0;13000.0;10000.0;16000.0
6b0ac23c33ff8dff7a7492c8df7956a4;BlueSoft;1000.0;Remote;C#;mid;-1;-1;15000.0;21000.0
06492ad1489226e3c2a89322a13cbc5c;Mindpal;10.0;Remote;C#;mid;-1;-1;13000.0;25000.0
13f15e9c01ebcd2ce36cac3ae6cb13ae;AXA IT Solutions;100.0;Warszawa;C#;junior;7000.0;11500.0;-1;-1
ee4a01626c5be5ee65d2859bf5ce55c7;Inhabit;1000.0;Remote;C#;mid;14000.0;17000.0;16000.0;20000.0
c3870f0fc5dea0bd5e5f4db55e8d3686;Click IT Group;1.0;Remote;C#;mid;-1;-1;22000.0;27000.0
0fa7212a2b3b5c5150fe1c1cdbcf9b06;Eyzee S.A.;100.0;Remote;C#;mid;-1;-1;12000.0;20000.0
8245ed9ed8024f1a6fbbe65abe45fa29;Britenet;1000.0;Warszawa;C#;mid;-1;-1;13440.0;18480.0
e5e6af25a9fdc620aa5816c046b73b0b;Trimetis Services;10.0;Remote;C#;senior;-1;-1;22400.0;24000.0
8bd2bb56ff08d1ba2b2e1d7c99fd0bf5;Talentica;10.0;Warszawa;C#;mid;17000.0;22000.0;-1;-1
d58bc53d33345cdbc15beb1ef3f19217;TKH Technology;-1;Remote;C#;senior;-1;-1;23000.0;26000.0
43b872aa5c16cffcf606a22aed4ad23d;ITLT;100.0;Warszawa;C#;mid;-1;-1;20040.0;25050.0
f1e0af573948bf70e7ed5457bcf50de8;WORKITNOW;-1;Remote;C#;senior;-1;-1;21000.0;24000.0
7defd9912f16f989c6b2911d0f819b22;Talentica;10.0;Warszawa;C#;senior;17000.0;22000.0;-1;-1
c168531f8e129729f2891e2432360a55;ITLT;100.0;Warszawa;C#;mid;-1;-1;20160.0;25200.0
c6b8fcceb67b09f74e0ab6c596d990ba;TradingSoft;-1;Remote;C#;mid;-1;-1;21000.0;27000.0
059cea0defdc821834608a88bbdb40dd;VirtusLab;100.0;Remote;Scala;mid;11000.0;16500.0;15000.0;22000.0
0af09efab4c09c026531676a776b8cf1;DataArt;1000.0;Warszawa;Scala;senior;-1;-1;24000.0;26500.0
e03c528c3f98373de0c41d7e0839715a;DataArt;1000.0;Kraków;Scala;senior;-1;-1;24000.0;26500.0
cbe8606d0931a68467b8799e25f9698e;DataArt;1000.0;Wrocław;Scala;senior;-1;-1;24000.0;26500.0
fb216284834da96c5c33458a8726211d;DataArt;1000.0;Łódź;Scala;senior;-1;-1;24000.0;26500.0
0873c55b39ab8c087f10af4542bd0f48;KUBO;100.0;Remote;Scala;senior;-1;-1;22000.0;27000.0
0c6a7ac1c927b36f585c8db38222df53;Reality Games;100.0;Remote;Scala;senior;-1;-1;25000.0;28000.0
e6bcbe1316f6af400574a60dd886b85d;Reality Games;100.0;Remote;Scala;mid;-1;-1;20000.0;24000.0
799b50348ba996cca23afa88a1d702be;Zowie;-1;Remote;Scala;mid;-1;-1;13000.0;20000.0
549bc49bdb021bcc711cdb9fec5cb9eb;Zowie;-1;Remote;Scala;senior;-1;-1;17000.0;30000.0
75462496f42f6bee1b39f4ef7bf5df53;Mindpal;10.0;Remote;C/C++;mid;-1;-1;14000.0;19000.0
cff4d34b9952f973b54d2f078431c5b1;Optimo Development;10.0;Remote;C/C++;mid;-1;-1;15000.0;20000.0
83baac0f39ac8284579f984f31ab3629;Evertz;1000.0;Remote;C/C++;senior;-1;-1;20000.0;30000.0
e9700801a271022939691c5dabdd1c31;TechMagic;100.0;Remote;C/C++;senior;-1;-1;37650.0;43030.0
f790b8f3cb68681a070c6421b81cfb0d;Fintech S.A;-1;Remote;C/C++;junior;10000.0;18000.0;10000.0;18000.0
a66363873b8e2fe9f00c0f0ff0c38ccd;Code Poets;10.0;Remote;C/C++;senior;-1;-1;16000.0;22000.0
264b726e54ac9296eac0e2a01bb2d657;Code Poets;10.0;Remote;C/C++;mid;-1;-1;17000.0;23500.0
213d0330b85d5d63a71c9aff251a53f6;Sii;-1;Warszawa;C/C++;senior;18000.0;18000.0;25200.0;25200.0
202146364acd0558d1577b7d7475f52e;Sii;-1;Gdańsk;C/C++;senior;18000.0;18000.0;25200.0;25200.0
a9c9636804faae45ff55fdaef56d7cea;Comernal Software Sp. z o.o.;10.0;Warszawa;C/C++;expert;22000.0;30000.0;30000.0;38000.0
15b7797a1f669ee732eee8e64611f772;Comernal Software Sp. z o.o.;10.0;Kraków;C/C++;expert;22000.0;30000.0;30000.0;38000.0
0aba718160a413e9351eebf1f4292033;Comernal Software Sp. z o.o.;10.0;Wrocław;C/C++;expert;22000.0;30000.0;30000.0;38000.0
e6f5a6ea0baf00a8e79f80ff223bd8e0;Comernal Software Sp. z o.o.;10.0;Poznań;C/C++;expert;22000.0;30000.0;30000.0;38000.0
33d40dcbbe2cbdfcdf560d924d85c953;Comernal Software Sp. z o.o.;10.0;Gdańsk;C/C++;expert;22000.0;30000.0;30000.0;38000.0
ec09727de4009d3ce070046e231a6ce3;Comernal Software Sp. z o.o.;10.0;Katowice;C/C++;expert;22000.0;30000.0;30000.0;38000.0
3c657a3b6f80261d294f260847a41d5c;Comernal Software Sp. z o.o.;10.0;Łódź;C/C++;expert;22000.0;30000.0;30000.0;38000.0
604573c03a63e10638eadf1e8b76324d;Comernal Software Sp. z o.o.;10.0;Remote;C/C++;senior;20000.0;28000.0;29000.0;36000.0
62b89e6ffb7f668952b1a819a0d7ca16;Harman Connected Services;-1;Remote;C/C++;senior;11700.0;19000.0;15600.0;25300.0
7567966d5dafd62bdc310985039a57c0;Harman Connected Services;-1;Remote;C/C++;expert;23000.0;27000.0;-1;-1
9a30b3125b400030ede77c7aa48552d6;RITS Professional Services;100.0;Remote;C/C++;senior;-1;-1;38000.0;43000.0
8a6669fe2bfb1fd0a4c12c0a109ebb3b;3mdeb sp. z o.o.;-1;Remote;C/C++;senior;9500.0;14000.0;11000.0;17000.0
a1510742c1512bbbd00e4929360ce939;Enigma SOI;100.0;Warszawa;C/C++;mid;13000.0;16000.0;13000.0;16000.0
bdf461d1095d57ec4c35fb137d849e20;Enigma SOI;100.0;Warszawa;C/C++;junior;6000.0;12000.0;6300.0;12000.0
14fd6e43e608e01aeb2e1ab672d69e72;DCG;100.0;Remote;C/C++;expert;-1;-1;22400.0;28800.0
0bc19ec3b48d2cf15dd4460f1a5fe2d7;Harman Connected Services;-1;Remote;Mobile;expert;19000.0;25000.0;25000.0;28500.0
0f438f8c01efb2c1bc092c8e7088bbfc;lemon.io;100.0;Remote;Mobile;senior;26890.0;43030.0;-1;-1
18fb5f18a36cb7df2f5b97c2ba9e817d;XTB;100.0;Remote;Mobile;mid;10000.0;17000.0;10000.0;17000.0
6637fcbb68eaf137891f79a0f1501d11;Netguru;1000.0;Remote;Mobile;senior;-1;-1;23940.0;37900.0
4fce09c626803608bcbee4112807c370;Prosoma;10.0;Remote;Mobile;mid;17000.0;23000.0;-1;-1
1913f044c474b88a67b3ae448574616b;1dea;-1;Remote;Mobile;expert;-1;-1;25000.0;32000.0
d5a081257351a1cbd56589116e4b91a4;CPL Jobs;-1;Remote;Mobile;mid;-1;-1;24000.0;27000.0
616bdf71a680a58b3132a0a794714fd3;Apzumi;10.0;Remote;Mobile;mid;-1;-1;8000.0;15000.0
8f218ee987192a426f9bee1f4aab4b73;Szkoła w Chmurze;100.0;Remote;Mobile;mid;-1;-1;10000.0;20000.0
4d84b7aa7c144ab263f585cd4cb3fe8f;Blurify;10.0;Remote;Mobile;mid;-1;-1;11300.0;15400.0
dccdcacedef8dfc1b194dfa1f32ed4e6;Britenet;1000.0;Warszawa;Mobile;mid;-1;-1;15120.0;20160.0
91bc8997213fed6ea6bedd0d6d03cb5c;Blurify;10.0;Remote;Mobile;senior;-1;-1;17000.0;22000.0
a5d44397604561f448182094efc7c33f;Ferchau Poland Sp. z o.o.;100.0;Remote;Mobile;mid;-1;-1;18000.0;22500.0
87a93e0d39d516ea0daadfde6fcc80de;Alter Solutions Polska;100.0;Warszawa;Mobile;mid;-1;-1;20000.0;24300.0
c46005b31f9c533bef9ec408df547269;Alter Solutions Polska;100.0;Kraków;Mobile;mid;-1;-1;20000.0;24300.0
6d90cff75b730e0e1093d9bd1b244956;Alter Solutions Polska;100.0;Wrocław;Mobile;mid;-1;-1;20000.0;24300.0
24b43b6bdf7b82f0aa84e941be1162e0;Connectis;100.0;Warszawa;Mobile;senior;-1;-1;25000.0;27000.0
cdab87db1fda36d3ee9a97a8f97458c4;THE HEART R&D LAB;-1;Remote;Mobile;mid;11500.0;15500.0;14000.0;19000.0
f6d21b63744e0a8dae62f6fef281aa7d;ICEO - Venture Builder;100.0;Remote;Mobile;expert;-1;-1;25000.0;35000.0
bf50d9426386a1477f962e8c55ce2ed3;core3;-1;Remote;Mobile;mid;-1;-1;15000.0;20000.0
f21256c76c483f5cf04bbe22b35f6b43;CrustLab;10.0;Remote;Mobile;senior;-1;-1;23000.0;27000.0
54725a737c58cf96bd0d64c8e12c138f;CrustLab;10.0;Remote;Mobile;mid;-1;-1;14000.0;21000.0
59bf147ee247838f1b809d23999b0707;ASTEK Polska;1000.0;Warszawa;Mobile;mid;12500.0;16000.0;19000.0;23000.0
990f7ded6315eef6bd5675155e689732;Randstad Polska Sp. z o.o.;1000.0;Warszawa;Mobile;mid;20000.0;22000.0;-1;-1
51e7d4a99bb9a3404eb525715f0944f6;ASTEK Polska;1000.0;Warszawa;Mobile;mid;13500.0;16500.0;18900.0;23100.0
9617c7c05708b37548c7dbc8ec23c6a0;BCF Software Sp. z o.o.;-1;Warszawa;Mobile;senior;-1;-1;16800.0;22000.0
99e659f89049cc0afee4c543c7643439;BCF Software Sp. z o.o.;-1;Wrocław;Mobile;senior;-1;-1;16800.0;22000.0
87f38bea945a9f48d246e4f64e52d927;BCF Software Sp. z o.o.;-1;Poznań;Mobile;senior;-1;-1;16800.0;22000.0
0a538a4f90774426509451318a99b7a2;Emerson Process Management;-1;Warszawa;Mobile;mid;15000.0;20000.0;-1;-1
4f591bfee4e2844e5c62e772064cd8c0;Allegro;1000.0;Warszawa;Mobile;mid;12300.0;17600.0;-1;-1
d1038b93d1ae52ed672fb2378376bea0;Vazco;10.0;Remote;Mobile;mid;-1;-1;12000.0;18000.0
2c090810ffa861c085b67056546876f9;Secret Escapes;-1;Remote;Mobile;senior;-1;-1;22000.0;28000.0
b32ff7d7c151cdd5d8ccd432c3c13ecd;Integral Solutions;100.0;Warszawa;Mobile;senior;-1;-1;38590.0;41560.0
087a1ec3bdec2756759fb8a09bad9401;Mindpal;10.0;Remote;Mobile;mid;-1;-1;8000.0;16000.0
9250972984a4d9f390a22223b39cd3a1;Monterail;10.0;Remote;Mobile;mid;6780.0;12550.0;8170.0;15120.0
7d64c737ad25aa24b6bb9d9c0a17ed76;SoftServe;1000.0;Remote;Mobile;senior;-1;-1;19000.0;26000.0
a6bfdd0046c1c6d2520e3a1f40084aaf;H2B Group Sp. z o.o.;-1;Remote;Mobile;senior;-1;-1;19000.0;25000.0
dde3f86aa88b2a7e0b11b1291ab7bc74;BlockLabs;-1;Remote;Mobile;senior;-1;-1;24000.0;28000.0
5d3fb3e7b1347ef04ad1eb26fea36c07;VisualSoft;-1;Remote;Mobile;mid;-1;-1;10000.0;15000.0
1cfe7806646df6e7121592d4ac533fc8;Nortal;100.0;Remote;Mobile;senior;-1;-1;25000.0;30000.0
d55c240f466bdded62fae9fd445fb633;YARD Corporate;-1;Warszawa;Mobile;senior;-1;-1;37000.0;43000.0
90e17163ac767518158752e5f4de8780;SoftServe;1000.0;Remote;Mobile;expert;-1;-1;20000.0;25000.0
1d88d6697e7777f57687a2e71befb685;Talent Hills;10.0;Warszawa;Mobile;mid;13000.0;20000.0;-1;-1
b9c762ba212a62a18be59a40310c77c7;Mr Wolf Sp .z o.o.;-1;Remote;Mobile;senior;-1;-1;18000.0;23000.0
e685ce5588e26abe3bd22b9d31a776a7;ITFS;-1;Remote;Mobile;senior;-1;-1;21840.0;23520.0
1a49afc1ae0f85f39437f9572af0b94d;Inventively Ltd;-1;Remote;Mobile;mid;-1;-1;8000.0;15000.0
7385e8286362267b3fc980ed787794a7;Acaisoft;100.0;Remote;Mobile;expert;21500.0;28500.0;25000.0;33000.0
491db31faef3050d2492defd27455aa5;Click IT Group;1.0;Remote;Mobile;mid;9000.0;18000.0;-1;-1
8731cdea6e2252f098c90ce578f95079;Mindpal;10.0;Remote;Mobile;mid;-1;-1;14500.0;22500.0
4c9ac3784fb0a145c339da6a38bbb6fd;Tradevest GmbH;-1;Warszawa;Golang;senior;-1;-1;38590.0;41560.0
758d03ae6f6e24ae23ef3cbf0970db55;FinCompare GmbH;-1;Remote;Golang;senior;-1;-1;35620.0;41560.0
8fe5d38c153c04e84d0896e9f48b4119;EndySoft;10.0;Remote;Golang;mid;-1;-1;16000.0;21000.0
81aa94ec8eb7dcea25c09115d836b04d;Link Group;100.0;Remote;Golang;senior;-1;-1;24000.0;30000.0
df0f7c384d960867ebcfe23577869d73;Experis Manpower Group;1000.0;Remote;Golang;senior;-1;-1;30070.0;34610.0
b11114ec3b68c74d106f07c2f3cbcdaf;VOLT;100.0;Warszawa;Golang;senior;21500.0;25800.0;25000.0;30000.0
fc1d3c5bcaf6a848c53fe7be7a4468ef;VOLT;100.0;Kraków;Golang;senior;21500.0;25800.0;25000.0;30000.0
d3c0ef46a7e9f9a80cf81163f9999c90;VOLT;100.0;Gdańsk;Golang;senior;21500.0;25800.0;25000.0;30000.0
0aea858a038e46a08f450f60d152c2b6;On The Spot Development;100.0;Warszawa;Golang;senior;-1;-1;34960.0;40340.0
71e1c3cd1bf95566b69597089e9aecd1;Mindbox;100.0;Warszawa;Golang;senior;-1;-1;26000.0;31000.0
c90a233108b4d061df2f6a3c44c2f1b5;Closer Music;-1;Warszawa;Golang;senior;-1;-1;20000.0;29000.0
dbfdf2eb88dce6db97f6fc707223f885;LiveSession;-1;Remote;Golang;junior;-1;-1;5500.0;10000.0
60c0e227c01ffd26a84b322009cf405b;Text S.A.;-1;Remote;Golang;senior;-1;-1;18000.0;30000.0
b8aa865bf72359f1966cac605d135ee2;ITLT;100.0;Warszawa;Golang;mid;-1;-1;20100.0;25200.0
8746dc735695bdd842bf93a5e23646c4;Locatick;-1;Remote;PHP;mid;-1;-1;13000.0;16000.0
e06b25f06def754e5925f32cf2efcf19;Amsterdam Standard;100.0;Remote;PHP;mid;-1;-1;12000.0;18000.0
a5bcb461f1a297f0ccdc5604605bc5ec;Sedlak & Sedlak;-1;Kraków;PHP;mid;12000.0;18500.0;-1;-1
c80467e25aa8df4a17d6651fa1f64375;Sedlak & Sedlak;-1;Katowice;PHP;mid;12000.0;18500.0;-1;-1
e25d05a4605ef75ee307526ab4ce6d29;Krakow Direct;-1;Kraków;PHP;mid;-1;-1;11000.0;16000.0
68023724280078dc05abd9db7bedced1;Krakow Direct;-1;Kraków;PHP;senior;-1;-1;15000.0;22000.0
55210b16a4017ad3b8975c1e6d2806c9;NFQ;100.0;Kraków;PHP;mid;11600.0;21400.0;14000.0;25700.0
3104f80469e127430f9ef8f4b3956e93;Ligo Headhunters;100.0;Kraków;PHP;senior;17600.0;22400.0;20500.0;26000.0
e190e9127fd624aead7775e71c9f0f1e;Ligo Headhunters;100.0;Gdańsk;PHP;senior;17600.0;22400.0;20500.0;26000.0
a107e1a8af62b2f00462e5def6b248ab;Scalo;1000.0;Remote;PHP;mid;-1;-1;19000.0;20000.0
f8a0d74f27d9c0451497fa043ce3e17e;CobbleWeb;-1;Remote;JavaScript;expert;-1;-1;34220.0;45170.0
dd883bdd5e4646fc55b2acf10c888cd5;Motorola Solutions;1000.0;Kraków;JavaScript;mid;12000.0;18000.0;-1;-1
27335ce1ad43327f34ccbb627b179b7e;Backbase;100.0;Kraków;JavaScript;senior;20000.0;24000.0;-1;-1
d97fbbb8265fb3c880745529ff4b5bb5;STATSCORE Sp. z o.o.;100.0;Kraków;JavaScript;mid;11000.0;18000.0;13200.0;21600.0
879cafe8692a42e21ea68d9441673dbf;STATSCORE Sp. z o.o.;100.0;Wrocław;JavaScript;mid;11000.0;18000.0;13200.0;21600.0
7538bac6dda153fef62ebbf68cb02975;STATSCORE Sp. z o.o.;100.0;Katowice;JavaScript;mid;11000.0;18000.0;13200.0;21600.0
20c0e66d8a8e65ebea98097fcca74323;Rekrutacja ACR;10.0;Remote;JavaScript;mid;-1;-1;14950.0;20000.0
6cb0a329ab5748e6fb50690b94fb3c11;STATSCORE Sp. z o.o.;100.0;Kraków;JavaScript;senior;18000.0;23000.0;21600.0;27600.0
8e9ac917bedf9aaa32d7cc83ab669713;STATSCORE Sp. z o.o.;100.0;Wrocław;JavaScript;senior;18000.0;23000.0;21600.0;27600.0
337b7618932334664fc942e1a1b1ad62;STATSCORE Sp. z o.o.;100.0;Katowice;JavaScript;senior;18000.0;23000.0;21600.0;27600.0
4ff76b21818720223f237156f9f0ea72;MEV;100.0;Remote;JavaScript;senior;-1;-1;26890.0;40340.0
2da9a6066428d99a8145abc325edb33a;dotLinkers;10.0;Remote;JavaScript;senior;22000.0;24000.0;24000.0;26000.0
a67dd56471bfa936f34e9c0aa42ad11a;Rainlabs Services Sp.z o.o.;-1;Kraków;JavaScript;mid;11000.0;16000.0;16800.0;28560.0
80f227b7e43a3cdd5a1a8d1b7def3f51;Capco Poland;-1;Remote;JavaScript;expert;-1;-1;20160.0;26880.0
7f772a4fc8587c4394296fb4748a4ec7;7N;1000.0;Remote;JavaScript;senior;-1;-1;23520.0;27720.0
678f434f7b00d3ad1680040a68c84ac5;Startup House;100.0;Remote;JavaScript;mid;7000.0;14000.0;8400.0;16800.0
9b3fd44310148aaab61679040ab87700;Forte Digital;100.0;Kraków;JavaScript;senior;15500.0;20500.0;21000.0;27700.0
646a385c62c4e17271a258d5041d8eba;Forte Digital;100.0;Katowice;JavaScript;senior;15500.0;20500.0;21000.0;27700.0
02b1a807b199aeaf63a5e77d4496b4fc;Adagri;-1;Kraków;JavaScript;junior;-1;-1;6000.0;12000.0
e95a399ec8150adc0335c3bad859d073;Adagri;-1;Wrocław;JavaScript;junior;-1;-1;6000.0;12000.0
38ef6f2db78c0749d43fc755ca8c3d5a;Adagri;-1;Katowice;JavaScript;junior;-1;-1;6000.0;12000.0
8164b96eb00fafa68250ecc67fe6929f;Capco Poland;-1;Remote;JavaScript;expert;-1;-1;25000.0;33000.0
dfc38c584d4991dd24269df3edc20f90;DCG;100.0;Kraków;JavaScript;senior;20000.0;22750.0;-1;-1
25f6b7c911b13d5f4c9abaa04e42fdca;Coffee Mug;10.0;Remote;JavaScript;expert;11000.0;24000.0;15000.0;30000.0
1f16fc4442e4b75b4bd8bd76a1d6c0d5;LegalZoom;100.0;Kraków;JavaScript;senior;20000.0;30000.0;20000.0;30000.0
4961dbd999fe7ccb4c957815e38ac683;LegalZoom;100.0;Kraków;JavaScript;junior;11000.0;16000.0;11000.0;16000.0
a1e5ab7fe0e911e5162d49056f90ad8b;Intellias;1000.0;Kraków;JavaScript;senior;-1;-1;25200.0;30000.0
69a51ef0b7b40d1e294a953d4c919691;Constant Contact;-1;Remote;JavaScript;senior;-1;-1;24200.0;34960.0
d97dde64f0107ffcfecf168e0309180f;CodLake;-1;Kraków;JavaScript;senior;18000.0;25000.0;18000.0;25000.0
5855c559d74c76d556f87121cead7f62;Synerise;100.0;Remote;JavaScript;senior;-1;-1;20000.0;35000.0
8178277f91a2b5b3b2753e1539adb063;ER Group;-1;Kraków;JavaScript;senior;18000.0;22000.0;-1;-1
2f519bf07d602b85c3344896083fc691;ARCHE CONSULTING;100.0;Remote;JavaScript;mid;-1;-1;20160.0;29400.0
5737ad3ef19fccec6e9e8d0212367a4d;Maandag® Poland;-1;Remote;JavaScript;senior;19000.0;21000.0;23500.0;26900.0
a9fa54f1cb1e47e772bc704a6d363c54;ICEO - Venture Builder;100.0;Remote;JavaScript;senior;-1;-1;27310.0;40960.0
0325fcc55e422260d01b35b34b44c4e2;Gecko Dynamics sp. z o.o.;-1;Remote;JavaScript;expert;-1;-1;32000.0;42000.0
8a6460af4cc4a0c41756c0b7ce90d615;Branchspace sp. z o.o.;-1;Kraków;JavaScript;mid;-1;-1;18000.0;26000.0
13beaa466c2a17c9176d24fdd6d52309;Pragmatic Coders;10.0;Kraków;JavaScript;senior;-1;-1;22050.0;28350.0
6c141c93f4ede6a6d2cc1a53e291cb89;Backbase;100.0;Kraków;JavaScript;mid;15000.0;19000.0;-1;-1
7e8ef2ab3c095f5a89649c43dbb63ae2;Pragmatic Coders;10.0;Kraków;JavaScript;senior;-1;-1;21000.0;26250.0
68376455969630647c9b5b7d4240cb9d;Scalo;1000.0;Remote;JavaScript;senior;-1;-1;29000.0;29000.0
fe46825f4aa7b97dee912cac6f60072a;Schibsted;100.0;Kraków;JavaScript;senior;15000.0;21000.0;20000.0;26000.0
529621632c4de8080e7b894990134768;Amsterdam Standard;100.0;Remote;JavaScript;mid;-1;-1;16000.0;22000.0
6040d0aee6b36a3a6c90515f42eea3ac;Upside;10.0;Kraków;Ruby;expert;-1;-1;25700.0;35200.0
0791e58dd7e7ef652b12b2e3e3872c3e;Upside;10.0;Wrocław;Ruby;expert;-1;-1;25700.0;35200.0
267f36cb33bd8961a67d4d35c9f42a9a;Upside;10.0;Poznań;Ruby;expert;-1;-1;25700.0;35200.0
c394fe183aad5e22163cf241314b468a;Splunk;10000.0;Kraków;Python;senior;18400.0;25300.0;-1;-1
5264a1f9b8582cab01c330136d5f14aa;Splunk;10000.0;Katowice;Python;senior;18400.0;25300.0;-1;-1
ae57c6976157d24e6f1741b2f226b057;Reply Polska;10000.0;Remote;Python;mid;9000.0;16000.0;-1;-1
2d057472d6063b634bf6e003257d6743;dotLinkers;10.0;Kraków;Python;senior;20000.0;25000.0;-1;-1
dbabd10d97f720e0d1aca99e3f350512;dotLinkers;10.0;Katowice;Python;senior;20000.0;25000.0;-1;-1
03e088add38ba853b5658f829b690e23;Rainlabs Services Sp.z o.o.;-1;Kraków;Python;mid;11000.0;16000.0;16800.0;28560.0
7daa5a9751e53fd3a79ee88e4630539b;AGH w Krakowie;-1;Kraków;Python;mid;11000.0;15000.0;-1;-1
ce6b39d1f2c8f4e0f2793d2f68fabc78;Grape Up;100.0;Remote;Python;senior;16800.0;23480.0;19800.0;27700.0
e1113069745a7f04549b26bbc89d4c38;AVSystem;100.0;Kraków;Python;junior;5900.0;12800.0;7000.0;15000.0
97ebf9c8e8a61ff411b8095882b28089;Pragmatic Coders;10.0;Kraków;Python;senior;-1;-1;27300.0;33600.0
f75808c15e7ee8f8542763d73e843f65;Kingfisher plc;-1;Remote;Python;senior;22000.0;25000.0;-1;-1
6c29192de229fb454cbe40502540324c;Optimo Development;10.0;Remote;Python;mid;-1;-1;15000.0;20000.0
9a2c2a7923aa592cfc495b7513153895;Zowie;-1;Remote;Python;senior;-1;-1;18000.0;30000.0
04f7fbfd23837ea281122b018793251d;Wimba;10.0;Remote;Python;mid;-1;-1;8000.0;10500.0
95dab55fb4286d47922ef23a29d68966;SmartWays Recruitment;10.0;Kraków;Python;mid;22000.0;28000.0;22000.0;28000.0
31aa992dcbba20b909179234b8eba5b7;Scalo;1000.0;Kraków;Python;senior;-1;-1;23520.0;27720.0
5bd367830ae208d743ebd80728c0bde8;Talixo;-1;Kraków;Python;senior;-1;-1;20000.0;23000.0
bbc91947db574974346a4dd33a34652e;HRO Digital;100.0;Kraków;Python;junior;-1;-1;12000.0;16000.0
2bf09ab29bf3ebd9078ce9622d50e4b9;HRO Digital;100.0;Kraków;Python;mid;-1;-1;20000.0;25000.0
83f3a934a078675b3757865f877c42b8;HRO Digital;100.0;Kraków;Python;senior;-1;-1;25000.0;30000.0
722f168f9ddc84261313acf9cd29dafb;Medius;100.0;Kraków;Python;mid;15000.0;21000.0;16000.0;22000.0
6c8f62a5f986ef73d6c2d606d991408b;DCG;100.0;Kraków;Java;mid;20000.0;22750.0;-1;-1
1a84938518a89d8a9fb90da7da9bc7ec;DCG;100.0;Katowice;Java;mid;20000.0;22750.0;-1;-1
792468eeade2e1cd89b4d344076f2ec2;Mindpal;10.0;Remote;Java;senior;-1;-1;18000.0;30000.0
9aca612d3fc85d025d0f5a6eb83be26f;Remitly;100.0;Kraków;Java;mid;20000.0;25000.0;-1;-1
4916ceee19c03cfc7a986203a54d1412;ITDS;100.0;Kraków;Java;expert;17000.0;19500.0;21000.0;26000.0
7956ed179e59e2e86bb3fa7c417d5eba;BEUMER Group Poland;1000.0;Remote;Java;senior;-1;-1;15000.0;22000.0
f1e25c3d4c36951092bae1962976dc6d;Tesco Technology;100.0;Kraków;Java;mid;16000.0;23000.0;20000.0;27000.0
c45f8123e820bbf68925311924e7d986;Reply Polska;10000.0;Remote;Java;senior;13000.0;22000.0;-1;-1
8dd9d49eee6086f6ee25dbf8eaa9f9e7;Apptio;1000.0;Kraków;Java;expert;23000.0;33000.0;-1;-1
b309594ac275e9497ba1d591d71ee061;Sopra Steria;1000.0;Kraków;Java;senior;12000.0;18000.0;20000.0;24000.0
11ed97e60ecb8e48af345fed39c2df9e;Sopra Steria;1000.0;Wrocław;Java;senior;12000.0;18000.0;20000.0;24000.0
b30fd587991f0b2e475f667ddafb7e22;Sopra Steria;1000.0;Łódź;Java;senior;12000.0;18000.0;20000.0;24000.0
